"","relative_coverage","vaccine_efficacy","total_infections","age0","age1","age5","age10","age15","age20","age25","age30","age35","age40","age45","age50","age55","age60","age65","age70","age75"
"3698",0.17,0.54,137655469.518543,1633065.64764385,6318734.99175968,11159604.3668489,13122477.914267,13811141.3366018,11131313.7341947,10563627.7021408,10316879.6919955,9855894.74864003,9284056.46240868,9128718.42716581,8329739.4764162,7275911.05508222,6073053.19955696,3841368.20487934,2116207.69408388,3693674.86485723
"3699",0.18,0.54,134913901.588682,1592261.89082962,6145995.98957753,10948382.3169868,12924786.653106,13621130.9242387,10922997.7598655,10362180.9858263,10121896.8035926,9671714.4718208,9111726.29533515,8952630.75462668,8122808.74391771,7082822.98894361,5908881.39547806,3754453.30284582,2064976.13705801,3604254.17463286
"3700",0.19,0.54,133005041.757729,1578905.60253498,6080691.63359053,10823742.9288849,12817567.0143604,13517154.2232888,10789496.7685052,10154151.1694316,9921118.63220531,9481979.18493139,8935575.65182485,8772664.27307096,8011313.75292526,6983235.6957968,5824289.68192851,3708310.58918325,2041524.23974529,3563320.71552063
"3701",0.2,0.54,134499036.708751,1590134.22599826,6107953.20631687,10852652.0806899,12824886.1087262,13542198.2118294,10872802.7689299,10334266.309414,10092368.8010733,9643310.84391396,9085503.01471783,8931513.62900477,8114112.55956831,7086287.00578774,5916497.45595428,3784748.46521623,2083396.51420275,3636405.50740701
"3702",0.21,0.54,132224468.513605,1568735.60532881,6006156.53061706,10673373.5575364,12637795.5164657,13374054.8867945,10720451.2567868,10171372.9049775,9935030.56339349,9492240.71888703,8942061.61975785,8783483.52525138,7969942.64403773,6945029.42913646,5792200.17387813,3671773.45478843,2018183.9927068,3522582.13326097
"3703",0.22,0.54,134227429.644187,1583868.02157663,6060135.36754998,10812808.2861805,12789021.5912698,13501697.3010808,10847107.7288066,10295217.5848046,10054346.4684122,9607639.38905948,9052473.9091265,8897656.29960115,8117034.41284034,7086486.44555938,5916800.32812219,3823366.56648579,2105967.87866366,3675802.06504786
"3704",0.23,0.54,129996110.826129,1531612.11884834,5835509.09284076,10576579.6433105,12567986.3318785,13319253.6014987,10635030.4378898,9946459.90072864,9713580.0469825,9284292.41892404,8751537.16188663,8591150.28787445,7815960.51412208,6797213.40366349,5662840.50425121,3575036.13586777,1964022.22933893,3428046.99622273
"3705",0.24,0.54,132408808.260806,1564730.67715675,5954335.87988538,10728432.737468,12708967.6912148,13447514.1814159,10793454.928824,10061990.3271015,9826090.44763316,9392120.56200616,8853631.14790065,8694483.83555222,8019221.74036287,6998243.17695342,5840462.37642084,3789313.37568265,2089229.1888223,3646585.98640496
"3706",0.25,0.54,130171542.193862,1535084.50003121,5827205.35322484,10509212.1786392,12489704.3081204,13230905.8640037,10589490.6244812,10012539.2494932,9776455.8821613,9343060.60429053,8804917.88571333,8650680.99336414,7817333.80263909,6808511.46328547,5677855.37733814,3625669.52620823,1993469.56140525,3479445.01946271
"3707",0.26,0.54,127019542.226259,1499731.45410738,5669156.54639458,10209081.0243186,12180606.8763965,12949110.8222699,10325368.1605101,9752554.01803201,9525549.24981906,9103726.22046003,8579353.27634679,8420971.07545418,7661600.49807102,6673834.52896489,5565324.63743203,3549557.34632749,1950161.7979514,3403854.6934033
"3708",0.27,0.54,129981694.494261,1540985.05990086,5815984.56670381,10410062.1394771,12369948.9364592,13141741.6698614,10556318.4221722,10023565.5097063,9785387.42728709,9347507.16563082,8806896.99612074,8656173.98024071,7940487.28717726,6927627.45376894,5774126.34426315,3544911.3547557,1945045.53157414,3394924.64916133
"3709",0.28,0.54,125439266.386018,1488001.05140783,5598747.32391635,10135620.6655424,12105076.8305312,12884990.9657902,10274674.0104239,9683656.39422326,9456548.21577391,9036962.28820431,8515957.80877343,8356589.89954229,7492552.64360926,6506414.98827229,5417516.49860025,3386884.49229999,1857300.23571834,3241772.07338847
"3710",0.29,0.54,123511184.040401,1459870.71132295,5471396.70493336,9877776.15665626,11833130.3164103,12634832.4157359,10059086.4880066,9548725.33215146,9327229.81456313,8911705.75954713,8395891.27063022,8234554.03536542,7465480.0071798,6483565.68837628,5396800.83481766,3357779.22492791,1840649.59760384,3212709.68217277
"3711",0.3,0.54,122032569.308626,1446887.1974826,5421874.84407884,9861630.62378341,11832563.0686807,12600858.3689555,9997785.01860601,9361370.92234022,9143412.57529845,8741178.50710761,8240560.51111618,8081841.94365468,7269747.0133703,6305649.01151258,5250725.32832744,3381488.4623737,1855815.43772801,3239180.47420923
"3712",0.31,0.54,124706911.706216,1471241.95493267,5494983.30817209,10004290.2403551,11970192.8837261,12762553.9903997,10185314.5669703,9548146.02637851,9322959.54750284,8911882.11443405,8401230.26887224,8245320.2686041,7495786.61423421,6517924.8038317,5433946.75007559,3563277.38835789,1958846.97910796,3419014.00026082
"3713",0.32,0.54,119414613.564357,1407922.81874386,5245489.50226221,9599613.48985758,11570432.9452147,12349391.48409,9767040.68789833,9249186.67338901,9035265.78339945,8635929.67673119,8138601.49420598,7976680.28098345,7125996.27807645,6168567.35459254,5129136.30227758,3203867.05918552,1752551.10479869,3058940.62865007
"3714",0.33,0.54,122455471.12991,1441165.16077657,5351112.27528188,9756961.71724151,11707233.9852404,12530312.5539207,9996421.86456472,9436327.79453618,9212805.81993,8805562.40915338,8299556.72241779,8145078.04842993,7334651.0094268,6372011.77819816,5311516.07385983,3488937.06252358,1918035.72234136,3347781.1320669
"3715",0.34,0.54,119947268.512209,1408040.38292922,5216139.95253428,9592164.55454983,11545652.147633,12370145.8827394,9834918.31681581,9330545.91245132,9109538.88346434,8705516.14919664,8203705.82867017,8047435.05662174,7152719.8084394,6198011.70688613,5157309.42808589,3228948.09633731,1765294.01664819,3081182.38820609
"3716",0.35,0.54,118996526.535061,1406719.3385259,5195015.30959234,9597425.97215662,11551280.450093,12395351.9377515,9856547.29261391,9188304.10595164,8968279.77348045,8571042.17677423,8080486.18438967,7924450.42609542,7139710.32807686,6182894.83421435,5137670.79570543,3120552.87741201,1704945.67365844,2975849.05856876
"3717",0.36,0.54,114982667.088112,1346989.69320348,4952778.82014382,9163034.32777285,11110237.6405733,11954062.1864159,9432338.44778994,8853507.7676194,8645282.22218884,8263696.86442355,7791319.90324661,7634740.15038734,6972724.98172141,6038879.4554969,5018796.11703894,3118229.18540072,1706859.62070615,2979189.70398333
"3718",0.37,0.54,116178268.043492,1368034.45105337,5024263.56967649,9270943.11691559,11217654.4846888,12067620.460751,9550988.00623504,9006835.31881551,8793576.43535126,8406153.54301934,7924107.39586521,7768122.34644166,6870759.99745434,5943486.125175,4946342.52396621,3203717.76231503,1754070.27825015,3061592.22751776
"3719",0.38,0.54,111663144.531173,1320922.52450638,4844251.98969852,9024045.96997076,10975792.9211467,11782951.4436754,9250576.65791498,8549221.87144323,8350307.9728796,7985963.81041818,7533466.1601129,7373005.13174141,6661835.95121207,5752418.73363915,4776685.25071469,2990496.9719897,1635887.59901496,2855313.57109437
"3720",0.39,0.54,114069229.039586,1336636.93560845,4880432.82375627,9119819.00192676,11061287.46033,11907385.442885,9417359.20020807,8784320.49112887,8574975.95616973,8199386.42574264,7732703.10190934,7578603.6702677,6772976.88566078,5853415.68370439,4868036.60231774,3187883.06820091,1746182.15924337,3047824.13052627
"3721",0.4,0.54,112445738.699644,1324458.58389842,4829832.27784486,9018089.55229489,10950617.284484,11765689.3665798,9293607.77879216,8729306.46861908,8524409.2276555,8150304.61420063,7683530.72888585,7524141.51140267,6592147.61926971,5683232.16951587,4722470.40729181,3059807.8777176,1673365.2831465,2920727.94804488
"3722",0.41,0.54,109314996.6193,1283754.84571282,4662038.86797131,8733228.63326392,10647355.3428332,11481296.0299443,9036336.27223886,8493464.07972705,8293662.83385736,7929833.89428447,7476394.79798025,7319108.5444134,6435261.39244646,5548625.07028522,4609352.4921065,2947649.96812293,1609091.13050543,2808542.42360635
"3723",0.42,0.54,111602862.039786,1312010.88884429,4745707.22814428,8848560.46495205,10757346.8907027,11635913.1926794,9223792.27954062,8737499.32871007,8528711.20610167,8150227.34019575,7680457.93061107,7524952.07143986,6610742.19909357,5704380.94742744,4739257.20099145,2964459.1133444,1616816.79248666,2822026.96452032
"3724",0.43,0.54,111486544.494656,1316272.82417263,4759145.04560274,8954574.51872741,10905009.0807852,11771089.779967,9287921.35177108,8579302.79326829,8374116.42951683,8007650.15024003,7553537.42218984,7395745.98309495,6608758.65957409,5702395.69100027,4736089.68759725,3011862.14662999,1647496.65569776,2875576.27482023
"3725",0.44,0.54,110646197.971227,1299737.27582617,4661697.581182,8722931.99646201,10634094.7423961,11580117.7974745,9174187.01577526,8692989.72349012,8481034.8564778,8103417.53083871,7636668.5840835,7484699.20532247,6559138.15488715,5652583.7191653,4692278.51721133,2913212.58942644,1587154.65902436,2770254.0221835
"3726",0.45,0.54,106185600.071476,1245426.56409893,4464817.59604398,8463744.59179613,10365861.7352366,11268463.1266474,8858148.86624687,8224716.45438687,8026445.1496536,7675631.71239818,7240373.60102132,7087846.66303915,6241584.88075673,5375002.8021952,4462885.44164796,2874217.58538526,1570044.21876503,2740389.08215718
"3727",0.46,0.54,106098862.433415,1238488.99220191,4428252.81965709,8420927.60171304,10317291.843332,11223992.6958611,8835920.50754929,8259305.46838906,8059096.3038709,7705122.63498655,7266543.44615147,7114962.50774478,6264658.04586318,5396329.7816799,4479714.19541928,2836670.6705811,1548609.12388888,2702975.79452508
"3728",0.47,0.54,106992849.42801,1253066.57640323,4479572.03725017,8485686.67169889,10395000.3509245,11264604.3845191,8876213.42804865,8327494.09552877,8129065.12917807,7770905.78944259,7326771.19728135,7170117.36839198,6372572.41109564,5491073.99870437,4556249.75763193,2841179.58257037,1549225.32456183,2704051.32477811
"3729",0.48,0.54,103414001.665983,1208784.62615939,4289099.74746244,8206114.999572,10083006.1370464,11012075.8331363,8666144.7786447,8085653.29492994,7889103.05874247,7541464.0502243,7111417.18375071,6958108.2953084,6093768.18711453,5234979.1347518,4338794.89645133,2685352.79364998,1460662.62117566,2549472.02786298
"3730",0.49,0.54,103093392.390046,1211475.18436103,4306875.94216177,8125726.04416691,9969497.32415522,10867483.2299773,8569563.0998187,8033990.88498726,7839325.35011526,7493467.95521049,7065529.09162124,6917938.41876516,6120085.80061492,5275072.02934275,4380145.7930991,2768980.28823461,1510965.01583174,2637270.9375821
"3731",0.5,0.54,99380125.6138706,1165469.14098382,4112030.85846449,7884574.699667,9739682.48105789,10646436.6857217,8328995.78966394,7790251.56592116,7603166.6707573,7269377.65835969,6854717.3392551,6700623.69473369,5790969.0870489,4958504.36276643,4106749.91241144,2579699.79067209,1401925.28730015,2446950.58908579
"3732",0.51,0.54,97440277.3234746,1140719.30043993,4011711.32739981,7643183.65058871,9479623.70542133,10398120.7982625,8115188.06449897,7613809.33018538,7430827.93338897,7104067.32699713,6699717.6687854,6550870.58169498,5789135.63554459,4972191.46442003,4119443.84282388,2555528.48523267,1390000.8298646,2426137.37792575
"3733",0.52,0.54,97714771.1043915,1143715.91136646,4020761.67039303,7674927.53253904,9495258.31465889,10405118.356302,8147259.84205813,7688389.72776272,7503063.61474344,7172626.76764951,6762192.62492874,6613320.37566042,5713752.41513447,4900044.72772749,4061575.34342017,2573018.32411129,1398599.63455052,2441145.92138522
"3734",0.53,0.54,95299684.7170866,1114051.49566947,3895980.49616687,7510305.59616567,9331045.07300806,10259758.866443,8002963.89543712,7452686.20024914,7270403.01580804,6951490.03786603,6558037.02140039,6412339.90798929,5630270.64605151,4828257.60340115,3996888.79155403,2441849.70915627,1327066.30002774,2316290.06069281
"3735",0.54,0.54,92144691.2286066,1080078.31721919,3768468.4534031,7294949.62180896,9077620.98224479,9972084.96850894,7763928.59608999,7226408.20398024,7050648.69884118,6743207.60765742,6361555.55576363,6217400.32698146,5319189.35176001,4545311.44178521,3762693.51417138,2392693.24220654,1299783.05808039,2268669.28810418
"3736",0.55,0.54,93421109.1016729,1096616.01531403,3813944.14898066,7355202.91486752,9157932.92962361,10080122.8158295,7854573.8476691,7276470.1534035,7098290.92086737,6787938.5453847,6405032.63119168,6261537.05296932,5516551.25715427,4731478.86229293,3917625.1178778,2434181.97100336,1323516.22895139,2310093.68829225
"3737",0.56,0.54,90289396.2636143,1054377.81400916,3643412.21381038,7072822.27169488,8819183.58576391,9728218.31872088,7593262.45019423,7074198.41463843,6900213.15299144,6598010.3604803,6224389.44940604,6084474.40515244,5296078.48733337,4535960.12570139,3756147.95333213,2370871.74448949,1288609.24599394,2249166.26990188
"3738",0.57,0.54,91369205.0653003,1057284.86848874,3647154.52665918,7164013.86273092,8960926.26129282,9910848.51398598,7706745.34734079,7168800.02950679,6990845.04377318,6684797.57212404,6307535.52085826,6165566.94439685,5379735.61997419,4603918.16569,3808637.62545283,2333930.30324994,1267005.77132035,2211459.08845546
"3739",0.58,0.54,90719638.4311682,1058997.55550447,3646532.61960514,7112940.49044897,8865497.2125731,9807701.29936825,7670875.34001448,7169605.57527275,6992537.92926177,6685191.29375775,6304428.73187785,6159783.41438211,5243792.59976351,4479467.67254195,3706920.39080653,2336796.26071517,1267044.08437238,2211525.96090197
"3740",0.59,0.54,88020972.7731968,1026289.30727512,3506894.32548083,6841255.37436433,8585446.23938567,9547775.96417241,7422812.50915793,6936905.65472772,6764629.40930353,6467372.34389124,6100725.94768906,5961134.95488544,5162288.80225194,4411282.27736166,3648207.63659295,2266324.63777339,1228091.00039046,2143536.38849309
"3741",0.6,0.54,87148702.1171343,1016415.49828001,3466899.87703675,6764344.28825183,8483749.20808717,9453406.93700403,7363601.61176456,6900676.74974496,6727417.30234119,6430922.57130623,6065732.54289368,5929094.0218405,5081711.14242731,4337882.97785747,3587136.48125919,2227230.19142648,1206547.25527585,2105933.46033704
"3742",0.61,0.54,83706608.0204762,972204.845410218,3301552.3363782,6498264.42908257,8186583.96281964,9134926.18393766,7083769.50166838,6642455.97299948,6477181.72914298,6192727.78205183,5840951.39795276,5704177.58977096,4845191.05225013,4129890.31160363,3413719.09981599,2125861.69975273,1149969.21885313,2007180.90698591
"3743",0.62,0.54,84449356.0861648,984178.7504867,3344772.78256461,6589873.74303121,8307309.89933718,9219338.05662249,7139315.19838762,6629477.74106682,6465368.3908262,6183193.72353203,5834893.79939538,5697611.4762966,4943664.45571689,4219677.90328909,3488210.65542042,2171560.04499384,1176835.52120108,2054073.9439966
"3744",0.63,0.54,81846342.5874,950311.732480851,3200545.91851208,6371181.23767202,8040240.44907812,8991661.5297371,6981269.38756509,6475077.76513354,6311085.05187037,6035123.4161691,5694716.01910163,5561677.08642667,4709244.94745152,4007949.13137825,3311872.32200916,2092579.44094073,1133453.37071107,1978353.7811627
"3745",0.64,0.54,81070152.7762346,939120.157472332,3160392.65100437,6325724.22848401,8005547.3023252,8927596.43051661,6909212.90324308,6406541.54370137,6245745.46593571,5973132.12360315,5637022.01935297,5502651.89338619,4701876.24995145,4001212.77460173,3303226.7794918,2024647.10241984,1095097.15497787,1911405.99576695
"3746",0.65,0.54,81232673.9708225,947183.560271288,3189514.35581653,6369110.08918856,8041583.53036458,8937767.32366032,6929119.05433992,6364240.73122492,6204941.93982687,5935456.62366725,5602928.97361414,5468369.08903148,4708680.28135981,4011655.94723147,3314716.40470673,2091526.12547609,1134936.8545134,1980943.08652919
"3747",0.66,0.54,78654420.7995496,909202.144088414,3036726.45156159,6066631.98770603,7687282.15502896,8643716.25104143,6701440.35923337,6273179.96508054,6113230.5451314,5844542.87644596,5513533.2044335,5383876.22729917,4531579.50119461,3854156.84435924,3183534.87429774,1977474.84872,1068802.25932168,1865510.30460601
"3748",0.67,0.54,75944170.9723309,880444.226369621,2924110.69866661,5827213.34252738,7392010.21047067,8328881.15771359,6467062.21044708,6060776.34554278,5904953.5894317,5645035.69880812,5325168.44472976,5202537.42074829,4380288.98327331,3724726.06537741,3077098.44888181,1935089.71986288,1044930.46372222,1823843.94575768
"3749",0.68,0.54,73976376.7621144,861909.769789285,2872608.13299416,5757193.36275213,7329934.82391214,8204425.57552005,6323320.76684787,5825747.93356289,5679484.96204142,5432449.94972983,5128386.10595542,5002102.67065121,4298316.49488249,3652530.32387457,3012560.53252128,1850227.93601493,999911.160554226,1745266.26051049
"3750",0.69,0.54,75104977.8649905,871179.914983615,2892576.5545838,5782983.52060188,7324364.46918849,8225991.17222295,6404379.28018456,6001963.58311443,5848027.88078965,5590324.78037868,5272910.36524559,5150305.85837096,4317652.61421345,3670498.01712244,3032036.44614044,1900192.99666731,1027015.55043212,1792574.86075015
"3751",0.7,0.54,74542495.3025802,860077.986310962,2833521.89153402,5766652.52376366,7354149.49121441,8304287.76456289,6416121.41833676,5929792.15435822,5776418.25375493,5523438.93327599,5213155.20526932,5086718.28882736,4298988.84766026,3645147.89473013,3004324.55391352,1825656.24791717,984928.55573376,1719115.2914168
"3752",0.71,0.54,75070161.4464621,870173.538013762,2869363.51311649,5804689.92719146,7367257.14161644,8252672.0455787,6424716.67772554,5935344.83633052,5781653.86533545,5527929.63070129,5217684.15984514,5096178.96822665,4406245.88923403,3752646.72926778,3096781.38427261,1877560.255324,1015968.96970757,1773293.91497467
"3753",0.72,0.54,71950374.5166006,835876.906132232,2734103.72161124,5484958.28032373,6995067.01655235,7911607.7157687,6143211.26590761,5756207.38157905,5606949.12639883,5359897.34165367,5056315.21583062,4937734.22243629,4148428.67124739,3523959.55095368,2910049.32588912,1831142.52099754,988870.538386651,1725995.71493187
"3754",0.73,0.54,68302792.302346,798705.575333189,2607636.43971106,5216612.25414059,6664826.70547282,7531352.91369985,5831341.49820334,5446997.56331864,5307045.34554694,5073854.69079469,4786987.40731283,4671376.17539716,3937906.86585977,3345493.99015396,2762552.09743421,1741348.62387349,939292.697952355,1639461.45814109
"3755",0.74,0.54,69532615.0788697,804242.430857269,2606894.21334222,5283294.02866658,6759317.70519402,7693389.84699289,5969997.44814574,5564223.017666,5417842.05296526,5178464.58693481,4885946.39528509,4769794.42346555,4043103.75398815,3433704.56395608,2832572.39005233,1730206.62564971,932323.80212878,1627297.7935792
"3756",0.75,0.54,65267029.0723787,764731.6213646,2472104.98434003,4929697.97456935,6290442.26173794,7156761.83230619,5581135.23589725,5244849.79951819,5107145.2395626,4880635.29628807,4602855.1941905,4495347.48379038,3752404.57888194,3188979.47179494,2635355.73567139,1677461.86719565,905915.804146825,1581204.69112288
"3757",0.76,0.54,64172854.4503055,744520.908314107,2393857.85605886,4868784.31616345,6247450.28796628,7123976.77963905,5521995.55280617,5158725.38205466,5023456.69252157,4801730.42228071,4529780.1613642,4418565.12446583,3676377.38924856,3112113.97068462,2565935.08695734,1607742.48500147,866111.920527463,1511730.11425113
"3758",0.77,0.54,65135912.5572535,753975.801604405,2415934.06164223,4973732.48507237,6391860.55593968,7297274.89117721,5647206.29898493,5194591.40228768,5055912.68874918,4834572.83099305,4564142.16270887,4453494.3353832,3730623.10139157,3157287.37784383,2602167.47955041,1638280.86436449,883236.495041993,1541619.72451838
"3759",0.78,0.54,60925157.1327641,701466.081994121,2231056.81777615,4577377.26818629,5894342.76392817,6788606.84934512,5268547.13778169,4918042.25774639,4785011.56961296,4572412.59135932,4313815.67947523,4210816.71604007,3519156.13829864,2978226.8013432,2453253.03012584,1498391.02682739,806664.72887636,1407969.67404711
"3760",0.79,0.54,57872934.7723043,663909.803257277,2094891.39629504,4323262.40850937,5600014.84458801,6491291.90947076,5013109.79284703,4638321.93773242,4511142.7179395,4312171.99116011,4070904.69613942,3973743.10719803,3357767.28387228,2844130.86038559,2343875.00894911,1466403.93218399,789675.96722609,1378317.11455029
"3761",0.8,0.54,61703060.4386696,707909.575030376,2229856.90484776,4616837.89871759,5943254.80359679,6870259.79063401,5357894.61667777,5034729.16462264,4896207.19100448,4676783.56734671,4410365.56267123,4306720.68532697,3548898.05497957,2999100.53053983,2468616.46680116,1470450.6515002,788649.492121803,1376525.48225074
"3762",0.81,0.54,59250658.3974519,684675.999182644,2156491.16837334,4429391.2134062,5723559.58356382,6565719.71196971,5101436.24341076,4820609.46629631,4692173.12126519,4483351.14174421,4227643.61222594,4124486.71822379,3394933.51878417,2869461.90983891,2364704.70755214,1460355.75345596,783728.41045282,1367936.11770598
"3763",0.82,0.54,58794042.803418,681870.223981065,2151343.00583455,4404976.53369043,5677885.72233344,6500635.72180446,5059267.12705823,4762964.57097745,4636023.93380791,4429890.39324719,4177626.21077669,4076025.35831621,3379197.56771351,2859173.06278897,2357011.16708599,1470876.05994285,790143.313321061,1379132.83073796
"3764",0.83,0.54,56482929.1533943,658921.016038886,2072245.89139352,4242965.78732857,5488644.47763386,6315231.64889335,4894132.2527787,4580082.54430205,4456189.53142252,4257503.49746459,4016238.92046942,3918794.260831,3257375.19442673,2754436.12437632,2266974.94852913,1334990.06875345,716903.88043701,1251299.10831517
"3765",0.84,0.54,51048766.4167345,587590.675712894,1829511.72228899,3840758.74594023,5018634.75905881,5825808.4517509,4469579.90770655,4123846.1686694,4010426.95966709,3833996.22579185,3619974.88322121,3528319.89172873,2904101.73679251,2444278.93414884,2008498.53290938,1214436.62418172,651631.296793707,1137370.90037169
"3766",0.85,0.54,54346130.9844497,627467.013029032,1948276.69985656,4075494.19810189,5284191.40054195,6142550.72413847,4763574.67890329,4393595.6849384,4270789.52925419,4081728.25951093,3852808.69601608,3759532.81322818,3093568.43768564,2608517.31175517,2146461.02157116,1332504.11825393,715762.856940622,1249307.54072417
"3767",0.86,0.54,54067227.7124368,624094.481214163,1929855.23138487,4079200.54723903,5308347.9024088,6128962.50973501,4737663.90087596,4353861.13128507,4234392.19533892,4048438.07872556,3821872.79126407,3724954.37394719,3058520.85903916,2577534.06199741,2121650.31437314,1340242.36357535,720340.139433401,1257296.83059974
"3768",0.87,0.54,48018116.7333157,557682.390720783,1722961.03232823,3651878.21080225,4766183.49111908,5498351.74959167,4232402.78801702,3847178.18502536,3741037.1076202,3577299.16724062,3379038.5690532,3292814.34932615,2734470.47725935,2302920.88495274,1892159.59768749,1140324.06555413,612443.322240829,1068971.34477662
"3769",0.88,0.54,50256173.3147173,585034.031859103,1811246.61872217,3770247.44862822,4892685.20213755,5628137.40434166,4372829.50732854,4073258.45117813,3962446.93613168,3786771.44473176,3572637.66179736,3484032.1516501,2859999.04945683,2412553.54354618,1986067.13552339,1236029.61433558,663722.303334151,1158474.81001487
"3770",0.89,0.54,49887577.5727832,572876.543376587,1754918.4381639,3726482.59812213,4878865.39579169,5642264.337666,4355949.64332924,4060549.04538418,3949147.69765248,3774446.54608666,3561569.67274813,3470629.25083165,2833317.96435202,2384053.50797822,1960268.68665858,1198849.33815743,642301.842143678,1121087.06434068
"3771",0.9,0.54,46622821.5877644,535679.050703308,1627531.83671604,3442964.70213178,4509988.38479397,5276061.08445489,4079930.71823782,3753596.20743235,3646887.44709452,3485094.75879479,3290922.85141761,3211199.43017912,2732939.24566496,2310472.27354365,1900051.38870507,1140182.15419562,611680.374589637,1067639.6791093
"3772",0.91,0.54,44567957.9310675,514767.036380311,1560502.32695202,3310760.71766301,4330899.07424769,5013966.0060247,3896940.79035016,3616693.88523957,3516329.42323274,3360430.09133604,3171090.65332954,3091374.74813868,2552306.73435833,2151316.96902397,1770264.83963514,1096290.44906748,587896.830206542,1026127.35588156
"3773",0.92,0.54,45110166.4336968,524057.103850612,1579407.09289032,3315270.34836763,4330277.24337137,5113327.77520649,3977194.38525582,3661439.95672228,3555717.96545654,3396644.67713645,3205806.5780322,3127718.05753932,2595423.60219454,2187393.185492,1798903.91800229,1109194.46408195,594586.473384249,1037803.60671272
"3774",0.93,0.54,42690849.1492582,495323.875708326,1494946.78505039,3178263.01853841,4153783.25114568,4849519.91317669,3770538.40421338,3482663.21400349,3383575.53803603,3232514.30559329,3050395.87491815,2974565.32237186,2426952.85601347,2040401.96455766,1676177.26605147,1004662.92967067,537828.187767954,938736.442441339
"3775",0.94,0.54,42088771.2940471,484283.537880994,1450654.0208527,3071412.64194483,4019772.0362233,4730394.93680581,3688215.09486276,3462701.86446164,3363251.71332534,3211583.93523289,3028731.53891163,2954828.85095964,2409872.18283143,2027803.68924924,1667509.23393543,1020221.57439381,545466.289103559,952068.153072121
"3776",0.95,0.54,39297014.4272593,452854.082986916,1360777.96748103,2924090.97002505,3850334.10449587,4458210.23558172,3446398.80388706,3206842.63208993,3118269.18734822,2980125.3079156,2812019.85665469,2737813.36779284,2226844.24931067,1869935.77623564,1536492.07550657,937991.164699557,501932.073250382,876082.571997522
"3777",0.96,0.54,37343203.2500913,431463.799786185,1276026.12259804,2740613.81948642,3612813.27820417,4265146.81801874,3309580.83231543,3065721.13052279,2976751.1792814,2843195.96735301,2682883.79290137,2614906.81521426,2125686.00323613,1783316.14607817,1463328.36315214,872519.041008822,465957.821620564,813292.319313638
"3778",0.97,0.54,37000111.4704748,420919.688579234,1240091.49760343,2684053.50128699,3546096.67441383,4202994.1293876,3260715.36583144,3032711.02877342,2944351.75112392,2813277.69344544,2655108.9877807,2588866.1761065,2095352.6940668,1759196.16459521,1447031.059376,935550.707871096,500394.861517614,873399.488715556
"3779",0.98,0.54,36045371.5111626,416442.610792449,1234119.69590205,2684465.51793383,3558994.53775917,4154601.69412406,3200021.56182248,2955401.82471004,2871728.91074837,2744416.40980835,2590466.67141066,2521289.68441551,2019762.9324457,1689389.85360937,1385092.86427756,819256.787384302,437062.378609235,762857.575409466
"3780",0.99,0.54,33849895.0714648,388249.518437899,1134702.78930431,2477025.91046655,3280323.60548494,3885302.54686589,3013008.55427574,2777317.6170144,2695571.75042279,2575049.54472714,2430784.54588078,2369115.89821008,1927465.56841874,1616191.52988823,1325983.35937026,792138.628634605,423127.818091731,738535.885970684
"3781",0,0.55,152811974.419584,1817213.56245255,7303782.11798614,12454078.7870784,14376494.9078306,14939134.919278,12172155.3631773,11586710.9007466,11315861.2775037,10807878.5904187,10179039.8600208,10035056.9159198,9388299.98931144,8274730.72749254,6933529.41012896,4450296.29277113,2468732.08358122,4308978.71388639
"3782",0.01,0.55,153752630.302414,1839103.73599944,7376161.20554493,12483097.7369302,14411470.3074457,14986732.1157625,12215832.7992366,11686265.4963101,11412538.1463662,10897862.7749304,10262111.2393958,10119962.8161573,9500943.2024908,8375482.47934958,7014938.24565363,4431470.81838376,2454507.08864786,4284150.0938088
"3783",0.02,0.55,153227701.997269,1825745.1935852,7306096.82024099,12461274.5629407,14379870.2737837,14963305.9152665,12226157.0856191,11655621.4572488,11379583.2744922,10867231.3299255,10234549.8216473,10095235.6873966,9416465.09306342,8297257.58832023,6950361.94365913,4427555.114953,2455502.80173024,4285888.03339643
"3784",0.03,0.55,151248035.726218,1794165.67687821,7164685.50357486,12405007.8377266,14345739.2919423,14935716.5322652,12160940.2027079,11510976.0050536,11240322.5924965,10736096.0811529,10112330.8829334,9963165.87731472,9229063.45200343,8108154.1571237,6781792.47626402,4271918.70626717,2363192.62926435,4124767.82124943
"3785",0.04,0.55,152604590.280264,1814936.21804991,7232371.65395522,12462006.0850726,14394998.565611,14991284.4396497,12243082.4832247,11511200.4064718,11238404.7030782,10734221.3761088,10112999.0285221,9969489.40080431,9457286.64283304,8338968.62133948,6982514.40801099,4410407.90370177,2444221.29727438,4266197.04655598
"3786",0.05,0.55,151050658.125503,1799060.29853991,7152487.53682499,12337796.1891262,14277002.9290668,14884538.172517,12134414.1901214,11460136.6248388,11190469.6366303,10688505.7804774,10067784.7470568,9919167.43857852,9242631.83589137,8125307.98048847,6799938.89608664,4352325.72927677,2410955.66394814,4208134.47603367
"3787",0.06,0.55,148909490.196018,1780882.90097522,7063896.26189615,12071615.3677189,14003941.0404926,14615709.4261793,11885457.6388121,11352220.1912071,11087491.7229012,10589945.557467,9972631.06720421,9825038.45414655,9065580.62549857,7969203.24661944,6673988.2747556,4345748.24320088,2406238.7341949,4199901.44274792
