"","relative_coverage","vaccine_efficacy","total_mortality","age0","age1","age5","age10","age15","age20","age25","age30","age35","age40","age45","age50","age55","age60","age65","age70","age75"
"4273",0.72,0.52,34185.0634455696,38.9917349189,132.4865249817,140.6821470016,177.7505373146,1339.107541744,2724.0096124686,2638.0212372537,2573.7202528708,2459.437332857,2317.0794761721,2263.7538626096,2795.811473898,2380.851048204,1969.4287130507,4117.5536050406,2227.8468627369,3888.5314824469
"4274",0.73,0.52,36590.6636558956,38.3663052601,127.4441879305,148.2707616368,186.8694728377,1519.2683110253,3163.9111819207,2927.3948058778,2849.6173079972,2723.7646944006,2570.8509585599,2514.7064425246,2996.3687171199,2552.3722796636,2103.1901194214,4094.3473936932,2212.3820192774,3861.5386967491
"4275",0.74,0.52,37181.7213245171,42.3128512695,140.224607332,146.4029383879,184.4195562063,1412.8771920487,2907.3736324324,2779.1300363071,2707.9644383734,2587.6321918187,2439.5092620373,2385.8540062176,3117.5445786386,2663.6162058944,2203.1036558168,4618.9654862724,2493.165865743,4351.6248197212
"4276",0.75,0.52,38163.1909333153,40.1618110309,133.3106713812,151.214460979,192.2413012556,1468.8248569863,3079.3666671583,2879.4670241418,2808.2168238125,2685.9784902913,2533.6967463176,2471.0535785416,3031.3949810435,2574.4528167493,2126.7238303069,4830.8027534105,2606.6250265059,4549.6590934032
"4277",0.76,0.52,34906.1087323741,39.2973245273,129.3902723853,150.59914178,191.8331783487,1428.7410831688,2945.0544572841,2724.9235221705,2651.3619494392,2535.7860696017,2394.7138430996,2341.1955363243,2895.5561526496,2451.8463918128,2022.7186139841,4032.0255789398,2174.9177469311,3796.1478699273
"4278",0.77,0.52,34559.0773303353,36.1209125792,117.6198099637,126.5022903236,160.9607272993,1476.0876051702,3199.694650883,2959.3426825812,2879.5839157502,2752.3987667436,2597.8629720384,2542.7588873233,2749.5418828267,2332.7009397462,1925.1405059411,3499.0120340177,1895.428157903,3308.3205892448
"4279",0.78,0.52,32258.4847149804,29.6646352289,94.7086036105,132.2831200956,168.1803175048,1180.5928725087,2459.9357214244,2368.5433789953,2305.8267077992,2203.0512185223,2076.0448694702,2030.461873562,2805.3271152277,2382.7656768142,1968.5411641254,4054.3285777659,2184.8118042464,3813.4170580791
"4280",0.79,0.52,27608.0690419414,30.3794120703,95.8922518582,114.1019403362,146.753633901,1143.8092838122,2332.9222373297,2140.8608125698,2085.0231373352,1995.6932565419,1885.4139513609,1839.6787565171,2384.7083446391,2017.2167340131,1662.606292972,3115.223315313,1681.9953420681,2935.7903393034
"4281",0.8,0.52,29072.6753348379,29.4617628981,91.6967092991,89.7494674255,115.2325599074,1116.9730037581,2458.7904800211,2342.2765503157,2280.6787809413,2178.9340694414,2054.6684116064,2008.1317141671,2551.9950689417,2180.4627316747,1801.3059609426,3130.5914892379,1690.7156777428,2951.0108965172
"4282",0.81,0.52,30482.7560143396,27.023965176,82.2076420051,106.7616526632,136.8101457417,1189.1078164047,2575.2197462131,2385.924565229,2316.6690309481,2212.6974128554,2088.5422002542,2045.5834019065,2561.067881798,2180.9846256129,1799.7788843677,3533.8264134063,1908.8330011223,3331.7176286358
"4283",0.82,0.52,30705.413724986,30.6066733557,94.6738349923,118.4590822982,151.4476040809,1216.1450069996,2565.3295230411,2369.3079127027,2306.1260797428,2204.7561167562,2081.3328660148,2032.6053423439,2459.3804665764,2089.0295426057,1723.8872885097,3733.9923892315,2013.6560368827,3514.677958852
"4284",0.83,0.52,26888.8881414406,22.5496994141,68.9361560954,97.7971243689,126.6443748728,1095.1965904313,2326.4711615687,2149.4474885279,2092.3852736039,2000.7003936161,1889.1144308223,1840.9558524267,2210.5051214456,1872.8688817562,1543.4240953325,3043.7440611705,1642.0604818619,2866.0869541257
"4285",0.84,0.52,28622.5228299415,29.1682674757,89.6527495279,111.1539327524,143.1076463504,1257.2740609967,2699.654963116,2462.5858055525,2398.5512236633,2295.024218592,2168.3248140451,2115.773715131,2411.7803118564,2046.6176687874,1685.9915031574,2704.0654823468,1458.3542340199,2545.4422325706
"4286",0.85,0.52,23687.7903854545,21.459895418,62.6369961482,87.0903861146,112.7460533025,941.5701569871,2037.4942105002,1950.3410322826,1895.5177078198,1809.691275619,1706.5281846187,1668.4274597366,1957.3022163658,1658.559590585,1363.0560185588,2598.3005885659,1390.3400063882,2426.7286064437
"4287",0.86,0.52,27723.9782167018,25.2795986049,74.5146197195,85.0557387918,109.8269906864,1080.9144416804,2389.4331299755,2226.4017012642,2165.4515824855,2069.8917669802,1953.1700022701,1907.2095360838,2329.0227333546,1970.1984408957,1624.5639990857,3115.4082418482,1674.6559168017,2922.9797761739
"4288",0.87,0.52,27944.6532633729,26.8458436847,78.0163331136,111.1545762164,142.5590485644,1109.948237163,2428.3334386753,2259.0645558683,2196.0357689116,2097.8945912208,1979.6820276945,1937.4564542456,2623.3926870488,2229.7180271758,1836.9795586032,2785.1365916558,1494.2828001116,2608.1527234195
"4289",0.88,0.52,23035.6387515469,20.7227805842,61.3803083763,88.1233308454,113.8132068948,944.4946087587,2072.4273690241,1980.4196055655,1929.8281964458,1843.868436182,1738.3102145024,1695.3014469137,1876.6043455924,1584.9076673063,1301.5878855983,2344.4076581781,1252.7921668026,2186.6495239763
"4290",0.89,0.52,26719.3889266357,25.7292662428,72.4117569518,100.5020833396,129.4312446724,1107.0236439007,2444.3815901861,2272.0785941764,2208.0337229494,2109.7630788712,1991.3938897106,1948.7409373351,2086.5451719752,1761.0604584974,1450.8448609687,2833.7216569589,1521.7071956555,2656.019774244
"4291",0.9,0.52,20779.968436473,16.9935988162,45.8832082342,82.9173108192,108.7683922629,882.8614408557,1909.4694847407,1799.1195401068,1751.2299950877,1673.8443877726,1579.0500023306,1538.4771052276,1808.8797446539,1522.0592135407,1252.1314216133,1946.2660418931,1042.4695110718,1819.5480374461
"4292",0.91,0.52,23487.5841753289,16.9089877432,44.2146384721,71.7503692856,91.4572851478,898.8482684846,2145.5851328428,2066.351364467,2009.815889041,1919.2152673989,1807.4298595363,1768.0052852197,1926.9370025197,1634.037776507,1352.7278804387,2321.9780213162,1242.9136293793,2169.407517529
"4293",0.92,0.52,17996.9446582326,15.5858806018,40.8885070151,61.9572445387,80.5211968728,749.7185530129,1706.2829682762,1610.6243880618,1564.805870451,1494.13159363,1409.5769351192,1379.1783070945,1486.5062240609,1254.414817015,1029.7257413484,1667.533032306,890.7536538909,1554.7397449376
"4294",0.93,0.52,19701.0028727679,15.9859647346,42.3085990565,66.7229181802,86.5489466284,796.5730057039,1834.2411408147,1740.1168951487,1691.6809226984,1615.7204805154,1523.5050885067,1489.4871388497,1833.903199335,1549.5084171002,1275.9109809203,1674.6158734908,897.5576266815,1566.6156744029
"4295",0.94,0.52,19025.5639766913,17.5304159508,44.8572594851,62.16248261,80.6582896361,755.9480657899,1673.642014489,1551.8051498225,1507.3856781864,1440.1327084546,1359.4855311707,1327.1219976861,1503.1905262541,1268.9365702584,1044.3902808993,2178.5018167121,1169.1523807506,2040.6628085357
"4296",0.95,0.52,18191.9050402308,12.0234111559,27.4413385154,59.550140889,78.4781015404,841.2303833006,1954.450487826,1736.5406877397,1690.3142615885,1618.4326794693,1532.0492007274,1492.3894327349,1469.7064344251,1243.4763214856,1021.1677574985,1381.5426446625,740.546607888,1292.5651487841
"4297",0.96,0.52,16969.1731783867,11.8716493955,26.3133022317,53.8686658909,69.9295379872,611.5947938187,1413.051941441,1328.5553097339,1290.6570855201,1232.7047369439,1162.7307613448,1136.5196476279,1427.3456279697,1208.1419721288,995.2077576671,2025.6400153831,1083.6372920194,1891.4030812828
"4298",0.97,0.52,17736.0570768924,13.0569590187,31.1105607789,68.4229868783,88.5130446608,738.8285077078,1731.2794237883,1622.5989063279,1578.6177257216,1508.2897125937,1422.2131315481,1386.1882243968,1465.7847609494,1233.010597913,1013.3540156387,1554.2400438286,830.6736577911,1449.8748173508
"4299",0.98,0.52,16972.6004761737,12.229941779,25.4630188768,57.6708774442,75.4242200404,701.7877915626,1646.3435299685,1489.1559554689,1446.2174480572,1383.5011854458,1307.5392408762,1275.8345479745,1337.8764335196,1122.2414752865,922.1038806287,1689.5103083849,903.2134204125,1576.4872004475
"4300",0.99,0.52,20340.0036059701,13.63523347,26.0625129314,62.3723518022,81.8516459888,829.4794649029,2013.6301391945,1881.4725415925,1824.0644439317,1740.6871423015,1641.6785361875,1606.6504282563,1786.6856131808,1505.3671927641,1239.1009626551,1658.3351712919,884.720580768,1544.2096447509
"4301",0,0.53,124677.533069865,207.4678636816,833.8591124055,566.704982429,651.1859864979,4250.2373999136,7956.9236991721,7721.0428092796,7533.8912525946,7190.5175579477,6766.708491143,6687.9302983486,9262.8935863626,8145.6929228382,6832.8771222921,19828.6163267709,11015.0592626488,19225.9243955395
"4302",0.01,0.53,116821.392594867,184.2924143708,740.0488376189,529.8793981237,613.7061014458,3716.2550741819,6763.2098341543,6497.3430174802,6346.8448395419,6061.4711861243,5708.6174569125,5629.9860154292,9673.1101632722,8524.2173763074,7139.9356933062,19320.9953449901,10698.348870333,18673.1309712749
"4303",0.02,0.53,112858.716509883,201.5136578735,808.5325325284,562.9953101645,651.048628254,3611.5445310261,6536.2369451665,6106.857546214,5964.4784639549,5698.1501862819,5370.0805166238,5292.6972524693,8838.0551889846,7805.7404255129,6547.8511487947,19351.8868938287,10749.1852430726,18761.8620391328
"4304",0.03,0.53,117722.1720399,187.0308200473,749.8190114347,524.8769662788,607.9217026586,4259.9287535623,7896.3025066398,7509.4093139897,7335.0804292006,7008.1426759265,6600.3125074639,6499.8891460796,9139.2013668434,7997.8440438732,6699.6900857433,17691.7363019462,9840.013164133,17174.9732440792
"4305",0.04,0.53,110064.220569866,163.9920972806,656.8898898742,529.3736167572,612.5676510626,3718.2141362013,6771.9993016474,6429.8053555334,6282.4828730759,6001.11393014,5651.9054530738,5561.6292543594,8982.4709213816,7870.6881552273,6576.8201415502,17571.8334816076,9718.8835547971,16963.5507562967
"4306",0.05,0.53,113398.561282932,162.2706012332,649.2477977113,511.8984483715,592.5871868923,3907.5599317477,7249.4822342888,6934.5001983575,6770.5775116458,6464.7039128319,6087.128895716,6001.0641287986,9529.7094363943,8390.0871392298,7020.9650537639,17125.8635045405,9470.6451871865,16530.2701142228
"4307",0.06,0.53,114333.716891535,174.021668304,695.5210359794,494.2637590929,571.3458540391,3832.4586264959,7145.6459776134,6798.7847410064,6638.515736836,6340.0159527225,5970.9549769795,5884.3613211782,9136.3562313761,8044.6640737418,6738.6729362673,18236.0586468618,10064.7834648765,17567.2918881644
"4308",0.07,0.53,108714.498303433,180.0547271886,719.076348405,500.8606996099,577.7672285098,3512.5620324058,6483.5822531258,6099.2126913524,5956.271024157,5687.3472800681,5356.6556804752,5275.2428767731,9135.9022136753,8033.8616647668,6715.7808625475,17678.1493539749,9762.4969539187,17039.674412479
"4309",0.08,0.53,110000.875204891,178.5702412635,712.230369034,467.1214214853,543.8313025662,3651.7895286483,6782.8389730587,6523.9527995183,6371.939053612,6086.2893712732,5731.0085621299,5646.0779355964,9188.8920312717,8067.7051519792,6761.2800769746,17185.2411477595,9507.5035828036,16594.6036559165
"4310",0.09,0.53,105902.975114248,196.5332384309,783.3211596393,549.0458609509,634.1420350101,3527.3613384337,6512.3331924949,6304.5055129609,6152.9310335779,5872.2058988271,5526.0433209877,5452.2657194391,9071.2202328453,7959.5761334298,6651.1009522974,16231.2380876446,8916.3537476575,15562.7976496217
"4311",0.1,0.53,112616.983549606,173.3013750575,690.282419912,517.3891690333,599.7732932663,3552.8356731671,6521.9919818939,6156.034231583,6014.669373066,5746.1649743395,5412.1943643688,5323.8832402405,9084.3997232465,7984.7035120564,6687.15324714,19127.65059352,10571.9845218029,18452.5718559119
"4312",0.11,0.53,107231.64871202,160.3112777884,637.282373652,508.9668988355,590.8913524676,3671.2339006517,6767.3895347431,6445.786270913,6297.735102926,6016.2760411273,5666.2112126856,5575.9002798038,8524.5563628141,7486.3104060883,6270.4730846595,16941.9281382187,9350.2560674322,16320.140407213
"4313",0.12,0.53,102532.802814046,161.9063531705,643.3840877469,477.7178816588,556.1299023873,3629.8780926248,6787.8095309355,6339.0301373292,6190.838604905,5915.488273134,5574.026618415,5486.3558804435,8378.7297311274,7360.2512519761,6159.9254772748,15435.6686407958,8536.2703925821,14899.3919575395
"4314",0.13,0.53,103569.536366693,160.0622874025,635.2520087131,469.1291275832,546.674114408,3869.7460727981,7279.5381290964,6760.983527659,6599.8245083082,6307.8140490137,5947.1804862841,5853.3028317294,8116.5523492896,7125.2683749971,5954.6827920389,15067.9776383868,8332.2528287208,14543.2952402642
"4315",0.14,0.53,105119.262245746,143.2983527364,568.4285727893,460.2466278771,537.953550338,3597.4716706364,6785.3561063395,6618.2564562207,6459.9735222147,6167.4823579176,5806.2009906983,5728.2939259867,8789.0660456472,7738.0130556699,6478.455221705,15572.0185010612,8621.1698847265,15047.5774031811
"4316",0.15,0.53,95839.3332538332,173.8138704732,688.2917554131,434.7753651685,508.1386212648,3157.1989138679,5849.0777973961,5481.3706710771,5351.6263964913,5113.6908158447,4820.0896925623,4743.5612363566,8398.5663594082,7374.1361219938,6167.4625168596,14957.4057225213,8239.2177044075,14380.9096927272
"4317",0.16,0.53,104865.70784399,166.5064188906,658.1759348867,441.9581897266,515.7653095845,3479.3794317901,6515.1783270437,6204.6453261451,6057.8312573428,5788.279974054,5452.8945351952,5368.7963886805,7914.5025006871,6933.1314276249,5803.9085272718,17317.2272480757,9560.4717084161,16687.0553385746
"4318",0.17,0.53,95467.6277973304,145.7537452637,575.1541835767,417.8717013277,490.0235212105,3223.6703149132,6017.1396641757,5776.6176626248,5639.3614785694,5386.2095534949,5073.1320803973,4994.4161331291,8242.5335376066,7229.2102241014,6041.9502193928,14408.5152356306,7942.7026986048,13863.3658433112
"4319",0.18,0.53,107247.882240089,145.7101071666,575.1189168074,504.712171179,589.0171468451,3530.9397848848,6554.7932810496,6320.3435238584,6171.5257955062,5894.6951796741,5550.1903356725,5463.7193187488,8297.8679068677,7281.3411055772,6095.4462461467,17590.5804096853,9718.6819803765,16963.1990300431
"4320",0.19,0.53,102073.07502922,161.0091233132,634.5413900244,448.4431763316,525.2027552166,3204.1018890686,5982.3006283251,5644.0765858387,5511.4821379059,5265.5252578056,4961.249829669,4880.1807762974,8452.8563260444,7404.4245108977,6189.9558794537,17011.6930840126,9396.0178340041,16400.0138450117
"4321",0.2,0.53,103628.209065241,136.3126526462,535.726117548,415.1948805166,487.7514733097,3592.855470894,6875.4965826382,6643.5712655562,6486.2574731876,6191.6641031873,5827.9004423532,5739.0715670978,7988.4569989366,6993.5692937025,5838.4245894313,15898.6636295432,8733.5553670811,15243.7371576115
"4322",0.21,0.53,86098.5371766604,149.2502378287,586.5898328322,438.0395363601,516.9845497541,3039.0997960866,5598.2184377781,5313.5931120368,5189.4240008059,4958.4949271605,4672.5937505901,4593.5863724233,7461.4712031445,6529.1232517848,5454.6555209707,12556.8909049242,6935.3722835353,12105.1494586447
"4323",0.22,0.53,89555.7065657692,127.3219480486,499.2335714047,442.5713654382,522.6608588941,3153.1087941861,5809.0853140626,5387.3101725992,5261.7932481937,5030.6754689519,4742.8057867341,4655.0746933833,7419.4644427862,6474.4882964901,5398.5633260841,13817.4790335226,7581.374613902,13232.6956310877
"4324",0.23,0.53,94320.653044686,138.8277267129,543.930695464,402.6767464051,474.720574056,3311.5827196515,6294.5805886273,5991.488007573,5847.5336663058,5585.5322123843,5262.5222284987,5182.4377034674,7578.9360185612,6636.9724555019,5545.6812321064,14137.0204165191,7789.7723210894,13596.437731762
"4325",0.24,0.53,93069.4268085399,136.8847873445,535.167053078,425.7265570788,504.1142551375,3260.817273313,6117.5483029164,5832.3353987626,5692.5927383142,5440.1075781935,5126.7461830516,5045.3068211661,7077.5852360251,6168.8483721821,5150.9737969149,14538.7846945706,8019.1278137961,13996.759946695
"4326",0.25,0.53,90185.3215684493,136.2050295104,531.6007041303,387.4070516285,457.8356457617,3103.5478595471,5870.3916410599,5609.2804088051,5477.8216960938,5232.0882620895,4928.3279528756,4845.1004415876,7599.9578341686,6640.0085853138,5540.9028867085,13471.5318180507,7413.5473183362,12939.7664327821
"4327",0.26,0.53,94589.2339367176,147.4836260929,574.7871213598,382.4712771692,448.7681076265,3470.3752910535,6699.3844108363,6203.9461385658,6052.4810467725,5783.3698232009,5451.8634519637,5360.4101880112,7376.4336882299,6435.7382578875,5372.6395366732,13864.8941270237,7636.0537569445,13328.1340873066
"4328",0.27,0.53,86166.023313599,139.0494099105,542.3399509004,409.8375042982,482.7823937408,2886.449348776,5460.6845407337,5199.6298732456,5073.3931369872,4843.797951655,4561.7314388888,4489.6964629955,7405.3176544219,6477.2966502374,5398.4253890459,13081.2363885146,7180.81133342,12533.5438858276
"4329",0.28,0.53,74233.9127582406,136.3907750639,529.4909573793,340.7654937205,409.815419049,2520.3317211944,4628.8501652986,4312.7711718575,4212.0695712503,4028.5649858241,3800.2831612421,3726.7909532919,6828.5090639039,5933.9755680536,4947.616362899,11121.5955478119,6103.285323136,10652.8065172648
"4330",0.29,0.53,79880.7919120649,105.1874780977,407.9932510177,360.4345301586,432.3074964444,2930.555001904,5420.566062961,4955.2586363399,4840.7676999942,4631.47921494,4370.1896124275,4275.0956073521,6635.6860891553,5726.2101630728,4754.2046603249,12004.3451665737,6567.4834384418,11463.0278028592
"4331",0.3,0.53,87010.0749492157,119.3795567964,461.783170101,378.0867587528,447.0350967738,3123.7821026923,5937.8653577245,5795.8469833046,5656.5381722062,5401.1061054987,5084.5058299126,5001.3765977389,6738.6638355476,5858.7293638729,4881.5451977092,12848.3684728859,7020.9477938397,12254.5145538584
"4332",0.31,0.53,85943.304355561,129.6504804357,500.3448831405,398.3624633349,470.321333954,2905.6775695963,5506.2061900009,5299.6901660878,5169.3763897894,4935.1832362186,4647.4889668002,4574.5070518602,6813.7288305867,5931.235693319,4941.6742906209,13470.7381750628,7375.5950704562,12873.5235642969
"4333",0.32,0.53,69645.1828676698,115.2870323774,445.953682463,370.8716641759,444.9740142585,2592.8046074781,4791.3152916379,4465.2466094444,4360.8596096363,4168.5962389902,3930.8459854419,3852.4479720829,6298.6106100965,5449.7046290367,4528.4069501304,9506.1807705965,5217.077358152,9105.9998416713
"4334",0.33,0.53,78171.47766055,110.2258115248,425.103111956,323.5702971241,389.9591271797,2968.6203962688,5726.9033575563,5442.7569741265,5308.4339939037,5072.8846801256,4781.8677650906,4705.4354366426,6236.0096774964,5386.6521539306,4476.7400767065,10711.3318041735,5866.1236919265,10238.8593048181
"4335",0.34,0.53,82879.6254506922,122.819399884,472.9820260713,339.6517869388,408.6218024775,3050.894531818,5891.6630592263,5481.9727100342,5350.4016261418,5114.1807963573,4822.8560107115,4737.0153506349,6393.7617038287,5554.0560221777,4621.9160417533,12152.6084136606,6689.0358783421,11675.1882906343
"4336",0.35,0.53,70587.0371250035,103.179300256,396.8330304104,339.9195035483,411.9134335986,2557.6385459078,4750.8773672014,4358.1891157845,4255.4090514605,4071.193356176,3842.2671133496,3762.3990531124,6380.3519124681,5527.4284846729,4594.3758255191,10072.9007951339,5522.7076948104,9639.4535415936
"4337",0.36,0.53,78976.8511854138,107.9998289059,414.28567509,358.3981541846,428.3955051675,2898.2571428849,5534.5865790955,5193.4159019222,5069.2941457203,4843.7036903003,4564.9248390809,4479.1356765453,6481.7510991331,5619.2697309967,4673.8122092427,11325.4096614115,6186.3762598599,10797.8350858727
"4338",0.37,0.53,70891.3187188934,104.9637131327,401.4983358521,351.8957377272,426.0224112765,2625.5341711763,4896.8610754426,4576.0905336679,4466.5752952652,4271.6094610672,4028.5693971503,3952.0997175125,5771.1493495107,4977.1036246823,4135.3835274214,10346.1778915223,5667.5390822114,9892.2453942749
"4339",0.38,0.53,76530.3350837821,112.1108931464,427.922235899,345.6918520626,411.3680985619,2591.5677416273,4926.540691863,4590.8353831818,4478.9440146418,4280.9268138574,4036.6898361961,3963.9956346886,6561.738699473,5713.480670246,4761.5163335746,11684.0906783517,6426.3043837857,11216.6111226252
"4340",0.39,0.53,70604.0003792904,110.6497408126,422.4904184623,317.1224069036,380.1089234411,2615.9861074245,5037.6044817844,4794.4856819678,4682.245639759,4475.0549712529,4216.1820033818,4134.1008399261,5839.6296920576,5044.3956792594,4200.5559392155,9735.4642850406,5317.1882202642,9280.7353483374
"4341",0.4,0.53,70878.7106999642,99.1905247971,376.7974802213,314.8552569784,377.8576050561,2581.8757410332,4920.9586740329,4663.2029554673,4553.3165779208,4351.8774587009,4102.0381157789,4022.7907083423,6305.4748272876,5484.0994900935,4563.8191627082,9659.3415577472,5281.9626283739,9219.2519354247
"4342",0.41,0.53,71307.3327168601,100.0179491479,378.6321238064,267.4002887617,324.2188908721,2519.5817274588,4841.6124665712,4575.2241979713,4468.0306019762,4271.5406301407,4026.6766813246,3943.2937245795,5523.5758452,4773.8495642289,3970.5765777563,10924.3860514519,5973.1136208996,10425.6017747131
"4343",0.42,0.53,68057.643081457,102.6675977753,387.2756294023,316.2011938134,383.4336184975,2399.6653560404,4458.6213208941,4189.9079325274,4090.6197161901,3912.9061991734,3690.7242433007,3613.2389469842,5570.2585155758,4801.9766345338,3999.8034287816,10434.7780087097,5720.6384925834,9984.926246674
"4344",0.43,0.53,64290.0939176354,99.8245545359,376.9625893335,303.1319363059,368.443094092,2320.7919315488,4347.3209707704,4119.4590573997,4022.7268239522,3846.3078814424,3625.0342425163,3547.7615126704,5180.2496614573,4455.7555543625,3701.1503499454,9581.9544145818,5242.6261957913,9150.5931469297
"4345",0.44,0.53,69222.9371008779,88.69313727,333.2771248602,302.3473264713,367.4758382976,2703.7367827603,5208.0056095444,4810.4688798403,4691.4753101284,4486.8208464864,4233.7600150978,4151.7246338271,5834.6658681542,5025.7918883417,4166.725263354,9110.5941243367,4992.812181268,8714.5622708395
"4346",0.45,0.53,62832.2748252982,87.7591997922,329.481845409,295.3472512551,359.7161314667,2288.5332408598,4327.6563510582,4074.157766345,3977.0333979957,3802.4943825563,3585.1468604355,3510.8746387515,5431.143528886,4676.943377571,3883.9576529785,8884.3069675773,4850.8841172457,8466.8381151148
"4347",0.46,0.53,60643.3811205381,83.4669043292,312.455924286,255.9433725078,313.8980233764,2048.3516798167,3906.7005122742,3639.3101507949,3549.6856541513,3393.1307780185,3200.6543197971,3134.840502752,5112.1612156184,4402.7950584633,3652.0692251988,9451.1783456316,5167.4174293401,9019.3220241818
"4348",0.47,0.53,65218.5616794229,92.9060325836,346.5303661232,291.734800044,353.237535129,2346.5646610188,4583.00476452,4203.5954640529,4100.1590613179,3920.0404833523,3697.7495331265,3623.3548709757,5517.4965233114,4767.3948333695,3963.0677308108,9352.1445878077,5121.1006409645,8938.4797909152
"4349",0.48,0.53,62653.9212751104,81.4741114944,303.7658247405,286.9867931284,349.7280605546,2368.278060448,4605.0400814332,4350.3537465065,4245.2748274484,4055.9215454701,3822.7976329091,3749.1156768184,5068.5388870833,4372.2442272109,3630.0154780002,8558.3832560147,4664.4942193064,8141.5088465435
"4350",0.49,0.53,61892.0214195852,83.6545073253,310.8754752223,261.3956923043,320.4855793753,2143.9502917884,4114.3558988161,3737.9267813798,3647.3847156969,3489.7605467653,3294.6185791715,3223.1981898608,4934.1223500248,4241.4172706279,3516.0852764263,9824.1295387371,5372.0931844443,9376.5675416189
"4351",0.5,0.53,61080.2643512256,70.5818274231,261.6176793467,229.1287026538,281.0901117052,2176.3266595611,4245.3470995514,4031.2456787965,3934.0880920068,3761.849666015,3546.7420868956,3473.5460884261,4974.0919832208,4274.8563296287,3555.1415075806,8908.5965285594,4864.831783024,8491.182526831
"4352",0.51,0.53,56165.37759758,79.6486007386,295.7199336262,247.4815911743,305.4884078856,2130.8019951995,4090.6254030535,3758.1290628859,3671.1382111834,3514.0754528424,3317.2054465684,3237.4198749249,4395.4614652418,3764.8414676418,3119.3519939088,8108.8991343777,4417.9333818303,7711.156174497
"4353",0.52,0.53,59850.4807009038,83.3434186506,307.7263579885,253.6300539935,308.1629536722,2254.6396876921,4429.3673004147,4255.6048833273,4152.0380211909,3967.0529798104,3737.6333284183,3661.7732433446,4928.7037292315,4261.0118127941,3544.5158724987,7897.5931819818,4300.8636138178,7506.8202620769
"4354",0.53,0.53,54517.4909963388,80.8305097271,296.8208254408,255.7953074527,313.7173622781,2072.0213877379,4049.9627222957,3756.1662505584,3660.0916248475,3500.348405047,3302.7002431998,3236.2367557106,4665.5499100844,3988.6158233895,3306.9688056336,7214.0597165148,3940.2346859054,6877.3706605156
"4355",0.54,0.53,53143.7244397661,70.1861736236,255.5296343583,226.6761404172,280.9803531673,2060.0560904385,3970.4370189003,3703.7915646594,3611.8322758086,3453.5296198523,3259.039146962,3189.8471795651,4490.2587886264,3852.940916882,3190.2689776945,7032.3688034307,3823.0856989171,6672.8960564628
"4356",0.55,0.53,53703.8046718269,72.1300758008,262.314214675,231.589989386,284.1926641658,2139.951215906,4234.7565503454,3821.3309000083,3723.5492274281,3561.4351644768,3364.8416254035,3295.0686146382,4646.4113220997,4007.0316628689,3315.439138804,6714.4160603595,3653.1170603951,6376.2291850659
"4357",0.56,0.53,53036.9270825157,67.9367109084,247.4962616327,241.7138579368,296.8837843817,2045.7151180565,4078.2309214282,3790.7576134616,3696.4643235928,3534.8787426723,3335.5969260787,3268.4235895069,4368.6165245032,3760.7086337449,3119.5560640417,6885.953398418,3750.9702659372,6547.0243462143
"4358",0.57,0.53,57963.3177085066,70.4250313294,255.0653385703,230.2063390304,283.6125932605,2161.5087204023,4318.2604246342,4039.2956718644,3939.7838444615,3767.5652332893,3554.1720237461,3481.4980139432,4250.5212969448,3661.5545054875,3039.9807988671,8382.6057962004,4562.9647871523,7964.2972893231
"4359",0.58,0.53,50805.5298367802,64.3051580972,230.3825263488,236.5415631321,293.0182925016,1963.9158131794,3817.2795758484,3470.8658778996,3382.6763736945,3237.2129058003,3057.5137210791,2990.1430605937,4372.9469081215,3736.5234281921,3094.0330052082,6767.4712374829,3675.4648856067,6415.2355039944
"4360",0.59,0.53,51643.5174705833,62.0492594629,222.9362094068,216.6661639602,270.6543559088,2057.0792137664,4048.5326864518,3768.6966089684,3677.5541872117,3517.2241513272,3318.9137207004,3242.7532901207,4210.3538506197,3609.7227083629,2983.9582489149,6602.3859193399,3581.9771063346,6252.0597897262
"4361",0.6,0.53,51360.136436182,63.7107339713,228.6773107516,217.2425674532,269.5553284933,2052.0165474561,4110.2710953276,3814.2238086374,3718.5188149268,3555.1447215515,3354.7768259531,3284.6115613352,3935.9720240981,3386.3343736521,2808.4824450411,6635.3687875643,3615.1933288074,6310.0361611621
"4362",0.61,0.53,45307.3980628486,60.2402465789,214.379975741,211.7843792019,265.8080484026,1855.0933864399,3613.3355312231,3354.2686111648,3267.952407649,3125.6622444029,2950.9273529759,2889.7556851678,3968.2263775424,3400.7098426789,2815.5142096144,5338.8934171038,2904.7804069687,5070.0659399925
"4363",0.62,0.53,41052.0055081014,50.4470530331,178.2639643473,173.8988833278,219.2306472872,1604.5309614022,3139.1643987214,2929.7221770506,2857.9017617411,2734.428803031,2580.9254725992,2520.9078327271,3586.076662573,3061.408586138,2532.8006752726,5173.9006606072,2807.7281428349,4900.6688254079
"4364",0.63,0.53,40646.4324432907,47.3166545888,166.5121230872,167.8916782619,212.3864184167,1510.2026629738,2961.7877863471,2762.0030631241,2693.2428342159,2576.554091635,2431.5080114251,2373.1440800116,3359.8429898219,2845.6322928842,2352.1079135136,5692.5210622974,3093.7977947298,5399.9809859566
