"","relative_coverage","vaccine_efficacy","total_infections","age0","age1","age5","age10","age15","age20","age25","age30","age35","age40","age45","age50","age55","age60","age65","age70","age75"
"2012",0.11,0.3,149260675.341591,1794840.09252151,7131102.01012546,12281168.7303341,14225819.340336,14827899.2702858,12066193.7831252,11277221.7603906,11013930.9288119,10520272.988808,9911051.21173732,9757531.71339598,9174331.22873635,8061996.3495595,6739580.66427784,4160637.84919575,2300957.0143695,4016140.40558011
"2013",0.12,0.3,150463405.073148,1802752.45935121,7150240.89820455,12180735.0772549,14106288.3975787,14721002.037598,12007776.7418604,11529830.28121,11261628.580986,10754944.1066036,10124595.403559,9974412.37460278,9057595.90616941,7945019.05619684,6654455.24634375,4442459.69385999,2458517.99445337,4291150.81731545
"2014",0.13,0.3,146677207.086018,1752473.39573254,6942965.76860299,11992570.0195745,13959759.7595761,14572168.027467,11772700.5209861,10981690.3452206,10729648.8666745,10253995.164487,9663516.34376504,9506259.62698914,8979520.53932066,7880622.63633733,6594878.29481887,4395024.64933111,2440212.72721786,4259200.39991716
"2015",0.14,0.3,142580314.148958,1684729.76065851,6665887.29875929,11690310.4075599,13664204.3077244,14268210.5595205,11476632.4707226,10704572.0903856,10462368.0103485,9998431.55519474,9422049.26068397,9257860.76509017,8782145.19588916,7701265.67258416,6435458.17099995,4113792.38171377,2277390.08104622,3975006.16007641
"2016",0.15,0.3,145725687.142549,1705719.4223838,6740540.24831728,11835060.7217264,13825885.6575588,14458891.7655074,11663647.1321676,11049840.2445717,10791614.3311918,10309470.3904802,9714080.84394317,9563619.36604852,9077505.23562382,7979651.02740257,6668766.20718339,4113236.50497678,2268561.49401872,3959596.54944705
"2017",0.16,0.3,141132207.689445,1650458.81422666,6514531.93613751,11676839.3971751,13707775.5196326,14331446.2234834,11446396.9809262,10647414.1548704,10404648.2711839,9947554.0316813,9377811.39392112,9209887.32811976,8509935.14360941,7427620.3748795,6198445.50227083,4007583.49936348,2212359.23379578,3861499.88416773
"2018",0.17,0.3,141849965.724156,1685005.44981304,6647534.50671147,11583112.3608254,13571021.0288148,14190971.7321642,11390228.0407225,10858578.2918999,10612170.1570792,10140802.3609668,9551168.19803369,9388157.63525583,8457943.93836709,7390916.59212896,6178321.2802702,4056218.12560119,2239297.49891459,3908518.52658678
"2019",0.18,0.3,149283855.462738,1775114.58320215,6996656.49103429,12075760.0475796,14032188.0894173,14678318.2177375,11940668.6638782,11299508.0800202,11035825.2257561,10541495.240767,9929316.66733662,9776090.9410152,9189212.09367677,8082274.85295735,6768509.87880026,4425849.00062669,2453928.01793127,4283139.37100097
"2020",0.19,0.3,148396348.437189,1774430.97954297,6983521.85722234,12036065.4861513,13958889.6174796,14598535.4737779,11925321.9774018,11383378.9073337,11114906.6407107,10616492.2811388,9996413.04943475,9848297.69614675,8858177.04132519,7765896.18800634,6505685.03456474,4378785.26292722,2422779.27548637,4228771.66853904
"2021",0.2,0.3,142547115.891882,1684509.81201854,6617666.53569511,11865850.7876983,13891805.5170481,14529867.3609187,11671857.9094823,10684008.4217516,10433940.4336416,9975783.54042119,9408647.53125464,9247938.48063484,8641541.44468389,7557328.93322889,6306608.95184722,3987255.72375649,2200938.54532475,3841565.96247566
"2022",0.21,0.3,144865103.46189,1715101.42997066,6724890.17163969,11813115.7617995,13794525.3080356,14468911.1958488,11713190.888933,11008000.2600853,10748579.0278556,10268148.7851974,9674882.78647212,9521835.84119606,8888399.40583609,7796249.60207084,6512716.20850282,4062521.6567305,2241562.76307451,3912472.36864195
"2023",0.22,0.3,144500050.672096,1698530.15395768,6654773.8892008,11589557.3791288,13562283.9560014,14237734.2386528,11515369.2043991,11218008.5161874,10952606.7500396,10457758.439526,9845187.81293471,9701060.7550039,8829568.95825046,7733196.66416989,6461300.40727985,4002136.4902393,2200382.18253677,3840594.87458755
"2024",0.23,0.3,149418230.541346,1781125.39597088,6976997.11404309,12004210.4873364,13947188.7796756,14611251.5453734,11944470.8451278,11419296.323195,11147799.9528743,10641108.9095971,10019272.6700653,9875294.36432982,9392499.57645993,8276687.59789586,6921169.70347838,4156793.82941901,2295845.24171784,4007218.20478597
"2025",0.24,0.3,143352408.429098,1741404.06900801,6818568.64625815,11731373.7253841,13705701.2072492,14342477.6980107,11579082.503185,10775889.263085,10530395.4416261,10063336.0114916,9482393.24933441,9319013.08619332,8668237.28293794,7598981.89893989,6357484.25594703,4220363.69118313,2337603.10258953,4080103.29667482
"2026",0.25,0.3,139517314.831341,1651177.88014986,6449721.45424296,11361467.6603118,13362064.2952583,14032225.0299158,11249231.4946065,10622811.7649075,10379343.3180674,9917448.0949853,9343960.72579217,9181745.9216265,8512776.8754665,7440523.89332717,6209217.46878732,3899505.88110779,2150523.18784207,3753569.88494608
"2027",0.26,0.3,140478978.771408,1661271.61288585,6488474.4395461,11574893.9149911,13591619.8593929,14241386.0378362,11437117.6351966,10572874.9428629,10327947.527269,9871966.33423572,9307087.91160169,9143506.96008201,8568667.34715929,7489160.58303039,6248530.01060819,3957573.09322729,2184327.63990353,3812572.92157964
"2028",0.27,0.3,137506269.269651,1614316.80730999,6290741.79343773,11194601.854056,13204008.7475022,13863305.4610118,11084479.6994566,10490110.5081568,10249417.3973846,9795177.14021486,9229952.73782077,9069052.49494762,8359954.49190816,7311207.72519112,6104694.34954515,3839821.61784703,2114584.58660921,3690841.85725179
"2029",0.28,0.3,137581437.779899,1624956.86600774,6324041.65186854,11215336.8219866,13203838.5908073,13874736.580393,11129407.1703325,10532612.9785505,10292837.577402,9835833.87351695,9265160.26674933,9097516.89305719,8239887.76456698,7185481.43829845,5996408.46013854,3889457.72798699,2139534.00155263,3734389.11668424
"2030",0.29,0.3,137798066.376449,1624101.75640821,6312472.62990282,11094143.7178379,13065501.5556175,13735519.2831999,11034115.6862276,10463845.0510451,10225961.6556108,9773036.0075911,9207071.80476179,9046206.74207277,8350168.23513981,7310603.76302774,6116164.12128136,4144600.25097827,2292745.7799426,4001808.33580374
"2031",0.3,0.3,141458778.154243,1686669.72661511,6558289.43295225,11354247.5600348,13316319.4887853,13984381.6297848,11306438.9538977,10821925.9849445,10569056.7495393,10096251.007443,9509715.1228753,9361545.07306769,8638971.92919813,7581366.67755134,6343803.0870986,4105907.98850302,2267006.06778295,3956881.67416956
"2032",0.31,0.3,131305214.068803,1543609.05426924,5988881.31883782,10723936.777433,12729414.6234271,13400329.6477441,10635887.2207117,10016105.3457806,9790069.15375694,9355994.87727121,8816620.65889881,8649479.22055926,8040784.94591512,7012481.64845602,5840016.70114619,3493134.33760585,1919001.57841583,3349466.95857403
"2033",0.32,0.3,139551820.058486,1664793.90817018,6454704.07753491,11257511.391405,13224869.2579545,13913530.552617,11224351.2873093,10771102.3289853,10521397.5059063,10048677.5678451,9461552.85646936,9304009.47380135,8443288.52172649,7377370.17240435,6160248.6451924,3872957.74978356,2131350.06615151,3720104.69522991
"2034",0.33,0.3,141121015.887965,1669132.33725443,6460058.88455684,11420061.5310983,13397109.4649657,14097763.4291106,11414525.828618,10884360.6016586,10625416.1043421,10148167.2613384,9557961.64174665,9407185.75413488,8568987.7855083,7491136.04452411,6253058.26646128,3873174.76441956,2131882.38023992,3721033.80798706
"2035",0.34,0.3,140048850.223819,1649861.28652195,6380850.76937009,11377006.766121,13352140.352288,14039125.3731107,11351250.4254679,10771312.8770351,10517222.2242221,10050901.3860877,9468433.09151524,9313940.60762714,8253808.79716961,7192224.16781461,6012307.7546162,4104768.10705806,2263293.88659351,3950402.35120014
"2036",0.35,0.3,139827728.02297,1661226.02774376,6410890.58538919,11201889.9753702,13162407.6103052,13865709.017396,11220219.2904581,10830641.1295834,10578091.3634989,10104562.7375443,9513254.87729426,9358123.25082891,8309654.56993445,7255502.14530939,6070274.98887555,4089898.32333365,2256623.10620584,3938759.02389898
"2037",0.36,0.3,133062622.457009,1578802.47641108,6088088.70328779,10769907.596982,12769263.3252853,13457236.2568411,10737772.6222888,10210292.96098,9975010.46706511,9530774.15771666,8979820.28958307,8823185.31846941,8108300.18849565,7072830.97444598,5894819.18861183,3613981.1532098,1986047.0948315,3466489.68250396
"2038",0.37,0.3,133794591.892685,1555293.29631773,5983049.91637046,10735676.9987303,12708422.5307249,13430190.3571564,10765845.7939004,10151591.2180605,9910961.74811813,9472427.74682322,8930550.68199188,8786083.48477069,8284197.7548643,7261732.85585995,6066893.76034607,3872053.3865065,2141609.18116613,3738011.18097727
"2039",0.38,0.3,135973327.568262,1608934.96615183,6187717.69700333,11142250.6365561,13141720.3043374,13855771.1304641,11143515.9889561,10450631.9907796,10205623.0813994,9752394.85448381,9189047.23517952,9025585.30753052,8096471.82983371,7047853.91113659,5874141.10740242,3688391.29803958,2026383.13385179,3536893.09515624
"2040",0.39,0.3,133991393.28714,1578148.26901239,6061739.71747792,10846867.1153756,12860481.9530287,13565646.896799,10842883.3464107,10209094.2043447,9969504.21127897,9528830.08369243,8982394.62212855,8829961.06868602,8122447.30757423,7090043.501287,5916939.43737053,3811219.22587866,2103572.02959092,3671620.29720407
"2041",0.4,0.3,137111976.990105,1610571.78047566,6181017.2218125,10955066.2159859,12950919.042789,13675574.406142,10984475.6913309,10418541.9542936,10174470.7784687,9724309.75816798,9164603.33653566,9014052.41139542,8368286.30297915,7322782.0876681,6125010.32652074,4149238.40874103,2292200.56361132,4000856.70318713
"2042",0.41,0.3,127818140.08299,1512151.54036539,5800808.58183877,10475330.3228348,12493732.8973874,13161997.5203404,10416460.8283454,9823310.65205373,9598949.73112834,9177384.85784078,8650499.45603028,8486937.19236573,7531664.99282744,6530709.98536202,5439454.1032977,3472744.73972314,1910818.55402752,3335184.12722157
"2043",0.42,0.3,131085360.874397,1542290.26052716,5896517.56055626,10550899.9775571,12540841.4107049,13273859.6694257,10600067.3617695,10119334.5272174,9880475.58561241,9440676.69902254,8895439.16586825,8745483.64489767,7905865.07821971,6888594.046401,5744805.08211632,3610258.87623827,1985105.58237625,3464846.34588702
"2044",0.43,0.3,126471695.449702,1477132.43471031,5627655.50771071,10074162.9870018,12056780.5624109,12807243.678468,10151897.6180405,9748749.5105447,9525232.30509811,9103896.26997432,8577631.52473516,8421277.17051522,7634721.60832332,6644515.24007715,5542313.71283555,3618256.33839506,1988848.92396168,3471380.05689928
"2045",0.44,0.3,135904657.118611,1592130.18924351,6069187.30276244,10797340.0336952,12764833.6076901,13521027.0952331,10919215.6728447,10622651.8803209,10372193.1745477,9904168.98692727,9322869.52721642,9168783.35275788,8248838.29552952,7194924.28500867,6003998.52089651,3755133.8253959,2057010.53373491,3590350.83480571
