R0,doses,efficacy,iter1,objective,prop_vac1,prop_vac2,prop_vac3,prop_vac4,prop_vac5,prop_full_vac1,prop_full_vac2,prop_full_vac3,prop_full_vac4,prop_full_vac5,prop_full_vac6,prop_full_vac7,prop_full_vac8,prop_full_vac9,prop_full_vac10,prop_full_vac11,prop_full_vac12,prop_full_vac13,prop_full_vac14,prop_full_vac15,prop_full_vac16,prop_full_vac17,tot_vac1,tot_vac2,tot_vac3,tot_vac4,tot_vac5,tot_vac6,tot_vac7,tot_vac8,tot_vac9,tot_vac10,tot_vac11,tot_vac12,tot_vac13,tot_vac14,tot_vac15,tot_vac16,tot_vac17
1.507570787485128,140000000.0,0.20000000000000001,10,66933.06628255197,-0.0,-0.0,0.2,1.0,1.0,-0.0,-0.0,-0.0,-0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.5381395863124114,140000000.0,0.20000000000000001,11,54228.57050420628,0.0,-0.0,0.663,-0.0,1.0,0.0,0.0,-0.0,-0.0,0.265,0.663,0.663,0.663,0.663,0.663,0.663,-0.0,-0.0,-0.0,1.0,1.0,1.0,0.0,0.0,-0.0,-0.0,5601978.775,14834127.988,15172060.149,14439981.836,13768928.111,13054659.876,13884068.266,-0.0,-0.0,-0.0,16820083.0,11810247.0,20613865.0
1.7552530936052804,140000000.0,0.20000000000000001,12,52591.27148550807,0.0,-0.0,1.0,0.049,-0.0,0.0,0.0,-0.0,-0.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.049,0.049,0.049,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,8451999.6,22381028.0,22890884.0,21786359.0,20773905.0,19696251.0,20947623.0,1059813.037,1066658.056,945479.308,-0.0,-0.0,-0.0
1.6504378973574991,139999999.99999997,0.20000000000000001,13,31593.30445703212,-0.0,-0.0,0.56,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.224,0.56,0.56,0.56,0.56,0.56,0.56,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4734236.534,12536332.872,12821919.599,12203239.659,11636131.644,11032503.014,11733436.677,21839056.0,21980108.0,19483036.0,-0.0,-0.0,-0.0
1.5854791404814348,140000000.0,0.20000000000000001,14,115136.08874548384,-0.0,-0.0,0.663,0.0,1.0,-0.0,-0.0,-0.0,-0.0,0.265,0.663,0.663,0.663,0.663,0.663,0.663,0.0,0.0,0.0,1.0,1.0,1.0,-0.006,-0.022,-0.029,-0.029,5601978.759,14834127.993,15172060.154,14439981.841,13768928.116,13054659.881,13884068.271,0.0,0.0,0.0,16820083.023,11810247.016,20613865.029
1.6506790178200434,140000000.00000006,0.20000000000000001,15,52794.78808879268,-0.0,-0.0,0.2,1.0,1.0,-0.0,-0.0,-0.0,-0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.3033462727056184,140000000.0,0.20000000000000001,16,13561.863496858161,-0.0,0.511,0.0,1.0,1.0,-0.0,-0.0,0.511,0.511,0.307,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,10439476.309,10535764.69,6478364.001,0.0,0.0,0.0,0.0,0.0,0.0,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.6635358852923794,140000000.0,0.20000000000000001,17,49581.03452027729,-0.0,-0.0,0.56,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0.224,0.56,0.56,0.56,0.56,0.56,0.56,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,4734236.534,12536332.872,12821919.599,12203239.659,11636131.644,11032503.014,11733436.677,21839056.0,21980108.0,19483036.0,0.0,0.0,0.0
1.4473539854757493,140000000.0,0.20000000000000001,18,66536.28731568693,0.0,-0.0,0.2,1.0,1.0,0.0,0.0,-0.0,-0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0,-0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.626253333802435,140000000.0,0.20000000000000001,19,58178.855376599124,-0.0,-0.0,0.2,1.0,1.0,-0.0,-0.0,-0.0,-0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.5008376990396743,140000000.0,0.20000000000000001,20,17771.994491445133,-0.0,-0.0,0.2,1.0,1.0,-0.0,-0.0,-0.0,-0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.6283463843516635,140000000.00000006,0.20000000000000001,21,86168.43668657495,-0.0,-0.0,0.718,0.657,0.0,-0.0,-0.0,-0.0,-0.0,0.287,0.718,0.718,0.718,0.718,0.718,0.718,0.657,0.657,0.657,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,6072630.7,16080421.695,16446745.327,15653161.236,14925728.731,14151451.036,15050542.421,14358531.538,14451269.045,12809518.272,0.0,0.0,0.0
1.4233075777496744,140000000.0,0.20000000000000001,22,33362.54928519926,0.0,-0.0,0.2,1.0,1.0,0.0,0.0,-0.0,-0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0,-0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.5525480699090874,140000000.0,0.20000000000000001,23,72555.71023613731,-0.0,0.0,0.2,1.0,1.0,-0.0,-0.0,0.0,0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,-0.001,-0.005,0.0,0.0,1694596.972,4487319.46,4589543.841,4368090.362,4165096.803,3949030.866,4199926.667,21839056.007,21980108.007,19483036.006,16820083.005,11810247.004,20613865.007
1.5959975925708767,139999999.99999997,0.20000000000000001,24,93763.93170645484,-0.0,0.0,0.2,1.0,1.0,-0.0,-0.0,0.0,0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.522361192303924,140000000.00000003,0.20000000000000001,25,69488.17771465145,-0.0,-0.0,0.663,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,0.265,0.663,0.663,0.663,0.663,0.663,0.663,-0.0,-0.0,-0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,5601978.775,14834127.988,15172060.149,14439981.836,13768928.111,13054659.876,13884068.266,-0.0,-0.0,-0.0,16820083.0,11810247.0,20613865.0
1.913631632866652,140000000.0,0.20000000000000001,26,216253.32641619723,-0.0,-0.0,0.663,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,0.265,0.663,0.663,0.663,0.663,0.663,0.663,-0.0,-0.0,-0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,5601978.775,14834127.988,15172060.149,14439981.836,13768928.111,13054659.876,13884068.266,-0.0,-0.0,-0.0,16820083.0,11810247.0,20613865.0
1.3134396472983638,140000000.0,0.20000000000000001,27,22762.910075332496,0.0,1.0,0.27,-0.0,1.0,0.0,0.0,1.0,1.0,0.708,0.27,0.27,0.27,0.27,0.27,0.27,-0.0,-0.0,-0.0,1.0,1.0,1.0,0.0,0.0,20429799.0,20618233.0,14963693.475,6052553.894,6190435.448,5891736.161,5617935.852,5326503.353,5664914.818,-0.0,-0.0,-0.0,16820083.0,11810247.0,20613865.0
1.5325580456975416,140000000.0,0.20000000000000001,28,50840.15748019448,-0.0,0.0,0.2,1.0,1.0,-0.0,-0.0,0.0,0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.798377336506357,139999999.99999997,0.20000000000000001,29,60261.7018864986,-0.0,-0.0,0.2,1.0,1.0,-0.0,-0.0,-0.0,-0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.3872543475267618,140000000.0,0.20000000000000001,30,37624.01215931983,-0.0,-0.0,0.2,1.0,1.0,-0.0,-0.0,-0.0,-0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.5969590852202062,139999999.99999997,0.20000000000000001,31,59027.464313990204,-0.0,-0.0,0.2,1.0,1.0,-0.0,-0.0,-0.0,-0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.2701610623773845,140000000.00000003,0.20000000000000001,32,12006.263665304985,-0.0,1.0,0.63,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.852,0.63,0.63,0.63,0.63,0.63,0.63,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,20429799.0,20618233.0,18003333.035,14101567.302,14422811.201,13726885.454,13088970.689,12409975.496,13198424.824,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.41146891593633,140000000.0,0.20000000000000001,33,31334.782153377084,-0.0,0.0,0.2,1.0,1.0,-0.0,-0.0,0.0,0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.5375283018011774,140000000.00000006,0.20000000000000001,34,42533.156828190666,0.0,-0.0,0.2,1.0,1.0,0.0,0.0,-0.0,-0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0,-0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.8864442593567203,140000000.0,0.20000000000000001,35,70905.45406862372,1.0,0.0,0.055,1.0,1.0,1.0,1.0,0.0,0.0,0.022,0.055,0.055,0.055,0.055,0.055,0.055,1.0,1.0,1.0,1.0,1.0,1.0,3970145.0,15956892.0,0.0,0.0,464583.772,1230225.141,1258250.559,1197537.78,1141885.896,1082650.143,1151434.709,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.428608148533784,140000000.0,0.20000000000000001,36,52758.61845020298,-0.0,1.0,0.63,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.852,0.63,0.63,0.63,0.63,0.63,0.63,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,20429799.0,20618233.0,18003333.035,14101567.302,14422811.201,13726885.454,13088970.689,12409975.496,13198424.824,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.7280399088417524,140000000.0,0.20000000000000001,37,41485.09805094288,0.0,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.6742181501875062,140000000.0,0.20000000000000001,38,59719.30712744477,0.0,-0.0,0.2,1.0,1.0,0.0,0.0,-0.0,-0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0,-0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.560802291869586,140000000.0,0.20000000000000001,39,77217.97883480391,0.0,-0.0,0.2,1.0,1.0,0.0,0.0,-0.0,-0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0,-0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.4279162151454035,140000000.0,0.20000000000000001,40,47105.32165547412,0.0,-0.0,0.2,1.0,1.0,0.0,0.0,-0.0,-0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0,-0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.5000414142188796,140000000.0,0.20000000000000001,41,41945.77581502532,-0.0,-0.0,1.0,0.049,0.0,-0.0,-0.0,-0.0,-0.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.049,0.049,0.049,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,8451999.6,22381028.0,22890884.0,21786359.0,20773905.0,19696251.0,20947623.0,1059813.037,1066658.056,945479.308,0.0,0.0,0.0
1.6342712927859477,140000000.0,0.20000000000000001,42,93031.6866729823,-0.0,-0.0,0.2,1.0,1.0,-0.0,-0.0,-0.0,-0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.876185945559381,140000000.00000003,0.20000000000000001,43,127490.49254612811,-0.0,-0.0,0.663,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,0.265,0.663,0.663,0.663,0.663,0.663,0.663,-0.0,-0.0,-0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,5601978.775,14834127.988,15172060.149,14439981.836,13768928.111,13054659.876,13884068.266,-0.0,-0.0,-0.0,16820083.0,11810247.0,20613865.0
1.8012680247638246,139999999.99999997,0.20000000000000001,44,82083.95953244832,0.0,-0.0,0.2,1.0,1.0,0.0,0.0,-0.0,-0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0,-0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.9090144997812355,140000000.0,0.20000000000000001,45,94266.74846848217,0.0,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.5197019530476104,139999999.99999997,0.20000000000000001,46,68425.52016037818,0.0,-0.0,0.2,1.0,1.0,0.0,0.0,-0.0,-0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0,-0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.3809576994268236,140000000.0,0.20000000000000001,47,37130.37479016255,-0.0,0.057,1.0,-0.0,-0.0,-0.0,-0.0,0.057,0.057,0.434,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1168136.331,1178910.622,9176903.046,22381028.0,22890884.0,21786359.0,20773905.0,19696251.0,20947623.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.677479765919021,140000000.0,0.20000000000000001,48,33348.18899404444,-0.0,-0.0,0.56,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.224,0.56,0.56,0.56,0.56,0.56,0.56,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4734236.534,12536332.872,12821919.599,12203239.659,11636131.644,11032503.014,11733436.677,21839056.0,21980108.0,19483036.0,-0.0,-0.0,-0.0
1.3622462365773014,139999999.99999997,0.20000000000000001,49,27993.916395706125,-0.0,0.057,1.0,0.0,-0.0,-0.0,-0.0,0.057,0.057,0.434,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1168136.331,1178910.622,9176903.046,22381028.0,22890884.0,21786359.0,20773905.0,19696251.0,20947623.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.4853242063971448,140000000.0,0.30000000000000004,0,37770.77863841504,0.0,0.511,-0.0,1.0,1.0,0.0,0.0,0.511,0.511,0.307,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10439476.309,10535764.69,6478364.001,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.626841984900388,139999999.99999994,0.30000000000000004,1,84507.09593155968,-0.0,-0.0,1.0,-0.0,0.062,-0.0,-0.0,-0.0,-0.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,0.062,0.062,0.062,-0.0,-0.0,-0.0,-0.0,8451999.6,22381028.0,22890884.0,21786359.0,20773905.0,19696251.0,20947623.0,-0.0,-0.0,-0.0,1049270.086,736746.595,1285933.719
1.798743172350268,140000000.00000003,0.30000000000000004,2,57968.651256192476,0.0,0.0,0.663,0.0,1.0,0.0,0.0,0.0,0.0,0.265,0.663,0.663,0.663,0.663,0.663,0.663,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5601978.775,14834127.988,15172060.149,14439981.836,13768928.111,13054659.876,13884068.266,0.0,0.0,0.0,16820083.0,11810247.0,20613865.0
1.5669548694992586,140000000.0,0.30000000000000004,3,65047.68553683162,-0.0,0.0,0.663,0.0,1.0,-0.0,-0.0,0.0,0.0,0.265,0.663,0.663,0.663,0.663,0.663,0.663,0.0,0.0,0.0,1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,5601978.775,14834127.988,15172060.149,14439981.836,13768928.111,13054659.876,13884068.266,0.0,0.0,0.0,16820083.0,11810247.0,20613865.0
1.8209615407010524,139999999.99999997,0.30000000000000004,4,89124.79959522819,-0.0,-0.0,0.2,1.0,1.0,-0.0,-0.0,-0.0,-0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.497524277910443,139999999.99999997,0.30000000000000004,5,47268.774178589,0.0,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.5843826147303892,140000000.00000003,0.30000000000000004,6,92606.87735189311,-0.0,-0.0,0.56,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.224,0.56,0.56,0.56,0.56,0.56,0.56,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4734236.534,12536332.872,12821919.599,12203239.659,11636131.644,11032503.014,11733436.677,21839056.0,21980108.0,19483036.0,-0.0,-0.0,-0.0
1.758543879987791,140000000.00000006,0.30000000000000004,7,104534.04585516025,-0.0,-0.0,1.0,-0.0,0.062,-0.0,-0.0,-0.0,-0.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,0.062,0.062,0.062,-0.0,-0.0,-0.0,-0.0,8451999.6,22381028.0,22890884.0,21786359.0,20773905.0,19696251.0,20947623.0,-0.0,-0.0,-0.0,1049270.086,736746.595,1285933.719
1.500478783627586,140000000.00000003,0.30000000000000004,8,48167.933450711775,-0.0,-0.0,1.0,-0.0,0.062,-0.0,-0.0,-0.0,-0.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,0.062,0.062,0.062,-0.0,-0.0,-0.0,-0.0,8451999.6,22381028.0,22890884.0,21786359.0,20773905.0,19696251.0,20947623.0,-0.0,-0.0,-0.0,1049270.086,736746.595,1285933.719
1.7356889930483015,140000000.00000006,0.30000000000000004,9,94451.27301131724,-0.0,0.0,0.2,1.0,1.0,-0.0,-0.0,0.0,0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.7757454860026365,140000000.0,0.30000000000000004,10,93691.73705459898,0.0,0.0,1.0,-0.0,0.062,0.0,0.0,0.0,0.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,0.062,0.062,0.062,0.0,0.0,0.0,0.0,8451999.6,22381028.0,22890884.0,21786359.0,20773905.0,19696251.0,20947623.0,-0.0,-0.0,-0.0,1049270.086,736746.595,1285933.719
1.6672532482487434,140000000.00000003,0.30000000000000004,11,91984.13790127075,-0.0,-0.0,0.663,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,0.265,0.663,0.663,0.663,0.663,0.663,0.663,-0.0,-0.0,-0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,5601978.775,14834127.988,15172060.149,14439981.836,13768928.111,13054659.876,13884068.266,-0.0,-0.0,-0.0,16820083.0,11810247.0,20613865.0
1.5643478148339462,140000000.0,0.30000000000000004,12,93710.73458480742,-0.0,-0.0,0.663,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,0.265,0.663,0.663,0.663,0.663,0.663,0.663,-0.0,-0.0,-0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,5601978.775,14834127.988,15172060.149,14439981.836,13768928.111,13054659.876,13884068.266,-0.0,-0.0,-0.0,16820083.0,11810247.0,20613865.0
1.392853259436063,139999999.99999994,0.30000000000000004,13,29812.96365585039,-0.0,-0.0,0.663,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,0.265,0.663,0.663,0.663,0.663,0.663,0.663,-0.0,-0.0,-0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,5601978.775,14834127.988,15172060.149,14439981.836,13768928.111,13054659.876,13884068.266,-0.0,-0.0,-0.0,16820083.0,11810247.0,20613865.0
1.654873710659682,139999999.99999997,0.30000000000000004,14,64255.19806651634,0.0,-0.0,0.2,1.0,1.0,0.0,0.0,-0.0,-0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0,-0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.5158476508584828,140000000.0,0.30000000000000004,15,29556.17540177656,-0.0,0.0,0.2,1.0,1.0,-0.0,-0.0,0.0,0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.799785653337064,140000000.0,0.30000000000000004,16,97436.9876966842,0.0,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.7702841937226688,139999999.99999997,0.30000000000000004,17,135900.64195485527,-0.0,0.0,0.2,1.0,1.0,-0.0,-0.0,0.0,0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.8341792439148008,139999999.99999997,0.30000000000000004,18,68264.48761936209,0.0,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.5844074894898907,139999999.99999997,0.30000000000000004,19,76917.95780050525,0.0,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.08,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1694596.974,4487319.464,4589543.846,4368090.367,4165096.807,3949030.871,4199926.671,21839056.0,21980108.0,19483036.0,16820083.0,11810247.0,20613865.0
1.6324816341964297,140000000.0,0.30000000000000004,20,66416.94453876466,-0.0,0.0,0.663,0.0,1.0,-0.0,-0.0,0.0,0.0,0.265,0.663,0.663,0.663,0.663,0.663,0.663,0.0,0.0,0.0,1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,5601978.775,14834127.988,15172060.149,14439981.836,13768928.111,13054659.876,13884068.266,0.0,0.0,0.0,16820083.0,11810247.0,20613865.0
